HCPCS,MOD,DESCRIPTION,STATUS CODE,NOT USED FOR MEDICARE PAYMENT,WORK RVU,NON-FAC PE RVU,NON-FAC NA INDICATOR,FACILITY PE RVU,FACILITY NA INDICATOR,MP RVU,NON-FACILITY TOTAL,FACILITY TOTAL,PCTC IND,GLOB DAYS,PRE OP,INTRA OP,POST OP,MULT PROC,BILAT SURG,ASST SURG,CO-SURG,TEAM SURG,PRIC IND,ENDO BASE,CONV FACTOR,"PHYSICIAN
SUPERVISION OF
DIAGNOSTIC PROCEDURES",CALCULATION FLAG,"DIAGNOSTIC
IMAGING
FAMILY INDICATOR","PE USED
FOR OPPS
PAYMENT AMOUNT","PE USED
FOR OPPS
PAYMENT AMOUNT","MP USED
FOR OPPS
PAYMENT AMOUNT",NON-FACILITY TOTAL PRICE,FACILITY TOTAL PRICE
62256,,Remove brain cavity shunt,A,,7.20,8.98,NA,8.98,,2.98,19.16,19.16,0,090,0.11,0.76,0.13,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,639.961244,639.961244
62258,,Replace brain cavity shunt,A,,15.25,11.77,NA,11.77,,6.07,33.09,33.09,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1105.235781,1105.235781
62263,,Epidural lysis mult sessions,A,,4.88,14.56,,3.59,,0.46,19.90,8.93,0,010,0.10,0.80,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,664.67791,298.270037
62264,,Epidural lysis on single day,A,,4.31,8.64,,1.68,,0.42,13.37,6.41,0,010,0.10,0.80,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,446.570033,214.099769
62267,,Interdiscal perq aspir dx,A,,2.93,4.49,,0.78,,0.33,7.75,4.04,0,000,0.00,0.00,0.00,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,258.856975,134.939636
62268,,Drain spinal cord cyst,A,,4.61,2.98,NA,2.98,,1.94,9.53,9.53,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,318.310577,318.310577
62269,,Needle biopsy spinal cord,A,,4.88,1.31,NA,1.31,,0.46,6.65,6.65,0,000,0.00,0.00,0.00,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,222.115985,222.115985
62270,,Dx lmbr spi pnxr,A,,1.19,3.46,,0.28,,0.29,4.94,1.76,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,165.000446,58.785584
62272,,Ther spi pnxr drg csf,A,,1.54,4.48,,0.53,,0.47,6.49,2.54,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,216.771841,84.838286
62273,,Inject epidural patch,A,,2.10,2.84,,0.75,,0.21,5.15,3.06,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,172.014635,102.206754
62280,,Treat spinal cord lesion,A,,2.56,6.90,,1.26,,0.26,9.72,4.08,0,010,0.10,0.80,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,324.656748,136.275672
62281,,Treat spinal cord lesion,A,,2.59,4.63,,1.29,,0.20,7.42,4.08,0,010,0.10,0.80,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,247.834678,136.275672
62282,,Treat spinal canal lesion,A,,2.27,7.77,,1.40,,0.21,10.25,3.88,0,010,0.10,0.80,0.10,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,342.359225,129.595492
62284,,Injection for myelogram,A,,1.50,3.73,,0.49,,0.16,5.39,2.15,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,180.030851,71.811935
62287,,Dcmprn pq nuc pul 1/mlt lmbr,A,,9.03,6.02,NA,6.02,,0.93,15.98,15.98,0,090,0.11,0.76,0.13,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,533.746382,533.746382
62290,,Njx px discography lumbar,A,,2.93,7.89,,1.08,,0.26,11.08,4.27,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,370.081972,142.621843
62291,,Njx px discography crv/thrc,A,,2.84,7.02,,0.92,,0.24,10.10,4.00,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,337.34909,133.6036
62292,,Njx chemonucleolysis lmbr,A,,9.24,5.07,NA,5.07,,0.96,15.27,15.27,0,090,0.11,0.76,0.13,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,510.031743,510.031743
62294,,Injection into spinal artery,A,,12.55,10.76,NA,10.76,,5.29,28.60,28.60,0,090,0.11,0.76,0.13,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,955.26574,955.26574
62302,,Myelography lumbar injection,A,,2.23,4.88,,0.61,,0.22,7.33,3.06,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,244.828597,102.206754
62303,,Myelography lumbar injection,A,,2.23,5.01,,0.61,,0.21,7.45,3.05,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,248.836705,101.872745
62304,,Myelography lumbar injection,A,,2.19,4.85,,0.61,,0.22,7.26,3.02,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,242.490534,100.870718
62305,,Myelography lumbar injection,A,,2.29,5.41,,0.63,,0.22,7.92,3.14,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,264.535128,104.878826
62320,,Njx interlaminar crv/thrc,A,,1.76,2.93,,0.66,,0.21,4.90,2.63,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,163.66441,87.844367
62321,,Njx interlaminar crv/thrc,A,,1.90,6.20,,0.78,,0.18,8.28,2.86,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,276.559452,95.526574
62322,,Njx interlaminar lmbr/sac,A,,1.51,2.70,,0.56,,0.15,4.36,2.22,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,145.627924,74.149998
62323,,Njx interlaminar lmbr/sac,A,,1.76,6.25,,0.74,,0.17,8.18,2.67,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,273.219362,89.180403
62324,,Njx interlaminar crv/thrc,A,,1.84,2.60,,0.58,,0.16,4.60,2.58,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,153.64414,86.174322
62325,,Njx interlaminar crv/thrc,A,,2.15,5.60,,0.68,,0.19,7.94,3.02,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,265.203146,100.870718
62326,,Njx interlaminar lmbr/sac,A,,1.74,2.70,,0.57,,0.15,4.59,2.46,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,153.310131,82.166214
62327,,Njx interlaminar lmbr/sac,A,,1.85,6.18,,0.75,,0.19,8.22,2.79,0,000,0.00,0.00,0.00,2,9,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,274.555398,93.188511
62328,,Dx lmbr spi pnxr w/fluor/ct,A,,1.69,4.58,,0.33,,0.18,6.45,2.20,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,215.435805,73.48198
62329,,Ther spi pnxr csf fluor/ct,A,,1.98,5.86,,0.45,,0.35,8.19,2.78,0,000,0.00,0.00,0.00,2,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,273.553371,92.854502
62330,,Dcmprn prq rmv lig flv 1lmbr,A,,8.00,5.64,NA,5.64,,0.71,14.35,14.35,0,090,0.11,0.76,0.13,2,2,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,479.302915,479.302915
62331,,Dcmprn prq rmv lig flv addl,A,,4.25,1.03,NA,1.03,,0.38,5.66,5.66,0,ZZZ,0.00,0.00,0.00,0,2,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,189.049094,189.049094
62350,,Implant spinal canal cath,A,,5.90,4.24,NA,4.24,,1.17,11.31,11.31,0,010,0.10,0.80,0.10,2,0,1,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,377.764179,377.764179
62351,,Implant spinal canal cath,A,,11.37,11.85,NA,11.85,,4.15,27.37,27.37,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,914.182633,914.182633
62355,,Remove spinal canal catheter,A,,3.46,4.09,NA,4.09,,0.86,8.41,8.41,0,010,0.10,0.80,0.10,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,280.901569,280.901569
62360,,Insert spine infusion device,A,,4.22,4.09,NA,4.09,,0.99,9.30,9.30,0,010,0.10,0.80,0.10,2,0,0,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,310.62837,310.62837
62361,,Implant spine infusion pump,A,,4.88,6.99,NA,6.99,,2.05,13.92,13.92,0,010,0.10,0.80,0.10,2,0,0,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,464.940528,464.940528
62362,,Implant spine infusion pump,A,,5.46,4.41,NA,4.41,,1.26,11.13,11.13,0,010,0.10,0.80,0.10,2,0,0,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,371.752017,371.752017
62365,,Remove spine infusion device,A,,3.83,4.05,NA,4.05,,0.98,8.86,8.86,0,010,0.10,0.80,0.10,2,0,0,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,295.931974,295.931974
62367,,Analyze spine infus pump,A,,0.47,0.48,,0.12,,0.05,1.00,0.64,0,XXX,0.00,0.00,0.00,0,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,33.4009,21.376576
62368,,Analyze sp inf pump w/reprog,A,,0.65,0.67,,0.16,,0.07,1.39,0.88,0,XXX,0.00,0.00,0.00,0,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,46.427251,29.392792
62369,,Anal sp inf pmp w/reprg&fill,A,,0.65,2.19,,0.17,,0.07,2.91,0.89,0,XXX,0.00,0.00,0.00,0,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,97.196619,29.726801
62370,,Anl sp inf pmp w/mdreprg&fil,A,,0.88,1.95,,0.22,,0.08,2.91,1.18,0,XXX,0.00,0.00,0.00,0,0,1,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,97.196619,39.413062
62380,,Ndsc dcmprn 1 ntrspc lumbar,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,090,0.11,0.76,0.13,2,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
63001,,Remove spine lamina 1/2 crvl,A,,17.17,12.12,NA,12.12,,6.45,35.74,35.74,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1193.748166,1193.748166
63003,,Remove spine lamina 1/2 thrc,A,,17.30,12.11,NA,12.11,,6.46,35.87,35.87,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1198.090283,1198.090283
63005,,Remove spine lamina 1/2 lmbr,A,,16.02,13.56,NA,13.56,,6.12,35.70,35.70,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1192.41213,1192.41213
63011,,Remove spine lamina 1/2 scrl,A,,15.51,10.72,NA,10.72,,4.03,30.26,30.26,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1010.711234,1010.711234
63012,,Remove lamina/facets lumbar,A,,16.43,12.37,NA,12.37,,5.62,34.42,34.42,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1149.658978,1149.658978
63015,,Remove spine lamina >2 crvcl,A,,20.33,15.08,NA,15.08,,7.84,43.25,43.25,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1444.588925,1444.588925
63016,,Remove spine lamina >2 thrc,A,,21.48,14.39,NA,14.39,,7.94,43.81,43.81,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1463.293429,1463.293429
63017,,Remove spine lamina >2 lmbr,A,,16.90,13.89,NA,13.89,,6.49,37.28,37.28,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1245.185552,1245.185552
63020,,Lamot dcmprn nrv rt 1 cerv,A,,14.54,12.56,NA,12.56,,4.76,31.86,31.86,0,090,0.11,0.76,0.13,2,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1064.152674,1064.152674
63030,,Lamot dcmprn nrv rt 1 lmbr,A,,11.70,11.35,NA,11.35,,3.84,26.89,26.89,0,090,0.11,0.76,0.13,2,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,898.150201,898.150201
63032,,Lamot rpr anulr dfct 1 lmbr,A,,2.50,0.79,NA,0.79,,0.79,4.08,4.08,0,ZZZ,0.00,0.00,0.00,0,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,136.275672,136.275672
63035,,Lamot dcmprn nrv rt ea addl,A,,3.76,1.25,NA,1.25,,1.17,6.18,6.18,0,ZZZ,0.00,0.00,0.00,0,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,206.417562,206.417562
63040,,Laminotomy single cervical,A,,19.80,12.61,NA,12.61,,6.15,38.56,38.56,0,090,0.11,0.76,0.13,2,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1287.938704,1287.938704
63042,,Laminotomy single lumbar,A,,18.29,12.73,NA,12.73,,5.50,36.52,36.52,0,090,0.11,0.76,0.13,2,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1219.800868,1219.800868
63043,,Laminotomy addl cervical,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,ZZZ,0.00,0.00,0.00,0,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
63044,,Laminotomy addl lumbar,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,0,ZZZ,0.00,0.00,0.00,0,1,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,0,0
63045,,Lam facetec & foramot crv,A,,17.50,13.58,NA,13.58,,6.33,37.41,37.41,0,090,0.11,0.76,0.13,2,2,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1249.527669,1249.527669
63046,,Lam facetec & foramot thrc,A,,16.82,12.90,NA,12.90,,5.74,35.46,35.46,0,090,0.11,0.76,0.13,2,2,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1184.395914,1184.395914
63047,,Lam facetec & foramot lumbar,A,,14.99,12.03,NA,12.03,,4.88,31.90,31.90,0,090,0.11,0.76,0.13,2,2,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1065.48871,1065.48871
63048,,Lam facetec &foramot ea addl,A,,3.38,1.13,NA,1.13,,1.10,5.61,5.61,0,ZZZ,0.00,0.00,0.00,0,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,187.379049,187.379049
63050,,Cervical laminoplsty 2/> seg,A,,21.46,13.64,NA,13.64,,6.85,41.95,41.95,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1401.167755,1401.167755
63051,,C-laminoplasty w/graft/plate,A,,24.87,14.73,NA,14.73,,7.55,47.15,47.15,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1574.852435,1574.852435
63052,,Lam facetc/frmt arthrd lum 1,A,,4.14,1.39,NA,1.39,,1.35,6.88,6.88,0,ZZZ,0.00,0.00,0.00,0,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,229.798192,229.798192
63053,,Lam factc/frmt arthrd lum ea,A,,3.69,1.23,NA,1.23,,1.21,6.13,6.13,0,ZZZ,0.00,0.00,0.00,0,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,204.747517,204.747517
63055,,Decompress spinal cord thrc,A,,22.96,14.98,NA,14.98,,8.56,46.50,46.50,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1553.14185,1553.14185
63056,,Decompress spinal cord lmbr,A,,21.31,13.59,NA,13.59,,7.16,42.06,42.06,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1404.841854,1404.841854
63057,,Decompress spine cord add-on,A,,5.12,1.73,NA,1.73,,1.76,8.61,8.61,0,ZZZ,0.00,0.00,0.00,0,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,287.581749,287.581749
63064,,Decompress spinal cord thrc,A,,25.56,15.66,NA,15.66,,9.25,50.47,50.47,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1685.743423,1685.743423
63066,,Decompress spine cord add-on,A,,3.18,1.11,NA,1.11,,1.33,5.62,5.62,0,ZZZ,0.00,0.00,0.00,0,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,187.713058,187.713058
63075,,Neck spine disk surgery,A,,19.11,13.12,NA,13.12,,6.34,38.57,38.57,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1288.272713,1288.272713
63076,,Neck spine disk surgery,A,,3.94,1.30,NA,1.30,,1.26,6.50,6.50,0,ZZZ,0.00,0.00,0.00,0,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,217.10585,217.10585
63077,,Spine disk surgery thorax,A,,22.31,12.21,NA,12.21,,4.75,39.27,39.27,0,090,0.11,0.76,0.13,2,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1311.653343,1311.653343
63078,,Spine disk surgery thorax,A,,3.20,1.12,NA,1.12,,1.33,5.65,5.65,0,ZZZ,0.00,0.00,0.00,0,0,2,2,0,9,,33.4009,09,0,99,0.00,0.00,0.00,188.715085,188.715085
63081,,Remove vert body dcmprn crvl,A,,25.45,15.61,NA,15.61,,8.64,49.70,49.70,0,090,0.11,0.76,0.13,2,0,2,1,2,9,,33.4009,09,0,99,0.00,0.00,0.00,1660.02473,1660.02473
63082,,Remove vertebral body add-on,A,,4.25,1.43,NA,1.43,,1.43,7.11,7.11,0,ZZZ,0.00,0.00,0.00,0,0,2,1,2,9,,33.4009,09,0,99,0.00,0.00,0.00,237.480399,237.480399
63085,,Remove vert body dcmprn thrc,A,,28.73,16.13,NA,16.13,,9.63,54.49,54.49,0,090,0.11,0.76,0.13,2,0,2,2,2,9,,33.4009,09,0,99,0.00,0.00,0.00,1820.015041,1820.015041
63086,,Remove vertebral body add-on,A,,3.11,0.98,NA,0.98,,1.03,5.12,5.12,0,ZZZ,0.00,0.00,0.00,0,0,2,2,2,9,,33.4009,09,0,99,0.00,0.00,0.00,171.012608,171.012608
63087,,Remov vertbr dcmprn thrclmbr,A,,36.59,19.06,NA,19.06,,12.14,67.79,67.79,0,090,0.11,0.76,0.13,2,0,2,2,2,9,,33.4009,09,0,99,0.00,0.00,0.00,2264.247011,2264.247011
63088,,Remove vertebral body add-on,A,,4.21,1.37,NA,1.37,,1.44,7.02,7.02,0,ZZZ,0.00,0.00,0.00,0,0,2,2,2,9,,33.4009,09,0,99,0.00,0.00,0.00,234.474318,234.474318
63090,,Remove vert body dcmprn lmbr,A,,30.16,15.66,NA,15.66,,8.73,54.55,54.55,0,090,0.11,0.76,0.13,2,0,2,2,2,9,,33.4009,09,0,99,0.00,0.00,0.00,1822.019095,1822.019095
63091,,Remove vertebral body add-on,A,,2.95,0.93,NA,0.93,,0.85,4.73,4.73,0,ZZZ,0.00,0.00,0.00,0,0,2,2,2,9,,33.4009,09,0,99,0.00,0.00,0.00,157.986257,157.986257
63101,,Remove vert body dcmprn thrc,A,,33.25,20.92,NA,20.92,,12.22,66.39,66.39,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2217.485751,2217.485751
63102,,Remove vert body dcmprn lmbr,A,,33.25,20.28,NA,20.28,,11.56,65.09,65.09,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2174.064581,2174.064581
63103,,Remove vertebral body add-on,A,,4.70,1.58,NA,1.58,,1.59,7.87,7.87,0,ZZZ,0.00,0.00,0.00,0,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,262.865083,262.865083
63170,,Incise spinal cord tract(s),A,,21.65,16.38,NA,16.38,,9.16,47.19,47.19,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1576.188471,1576.188471
63172,,Drainage of spinal cyst,A,,19.27,14.48,NA,14.48,,8.13,41.88,41.88,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1398.829692,1398.829692
63173,,Drainage of spinal cyst,A,,23.70,17.09,NA,17.09,,10.02,50.81,50.81,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1697.099729,1697.099729
63185,,Incise spine nrv half segmnt,A,,16.08,14.17,NA,14.17,,6.77,37.02,37.02,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1236.501318,1236.501318
63190,,Incise spine nrv >2 segmnts,A,,18.42,11.34,NA,11.34,,3.92,33.68,33.68,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1124.942312,1124.942312
63191,,Incise spine accessory nerve,A,,18.45,15.00,NA,15.00,,7.77,41.22,41.22,0,090,0.11,0.76,0.13,2,1,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1376.785098,1376.785098
63197,,Lam w/cordotomy 1stg thrc,A,,23.48,17.01,NA,17.01,,9.92,50.41,50.41,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1683.739369,1683.739369
63200,,Release spinal cord lumbar,A,,20.90,16.33,NA,16.33,,8.73,45.96,45.96,0,090,0.11,0.76,0.13,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1535.105364,1535.105364
63250,,Revise spinal cord vsls crvl,A,,42.76,24.05,NA,24.05,,18.05,84.86,84.86,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2834.400374,2834.400374
63251,,Revise spinal cord vsls thrc,A,,43.52,25.07,NA,25.07,,18.37,86.96,86.96,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2904.542264,2904.542264
63252,,Revise spine cord vsl thrlmb,A,,43.51,25.06,NA,25.06,,18.37,86.94,86.94,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2903.874246,2903.874246
63265,,Excise intraspinl lesion crv,A,,23.22,16.09,NA,16.09,,9.00,48.31,48.31,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1613.597479,1613.597479
63266,,Excise intrspinl lesion thrc,A,,24.06,16.33,NA,16.33,,9.25,49.64,49.64,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1658.020676,1658.020676
63267,,Excise intrspinl lesion lmbr,A,,18.96,13.93,NA,13.93,,6.71,39.60,39.60,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1322.67564,1322.67564
63268,,Excise intrspinl lesion scrl,A,,19.52,15.88,NA,15.88,,8.24,43.64,43.64,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1457.615276,1457.615276
63270,,Excise intrspinl lesion crvl,A,,29.06,19.23,NA,19.23,,12.28,60.57,60.57,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2023.092513,2023.092513
63271,,Excise intrspinl lesion thrc,A,,29.17,19.03,NA,19.03,,12.05,60.25,60.25,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2012.404225,2012.404225
63272,,Excise intrspinl lesion lmbr,A,,26.81,17.42,NA,17.42,,10.54,54.77,54.77,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1829.367293,1829.367293
63273,,Excise intrspinl lesion scrl,A,,25.81,18.09,NA,18.09,,10.90,54.80,54.80,0,090,0.11,0.76,0.13,2,0,2,0,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1830.36932,1830.36932
63275,,Bx/exc xdrl spine lesn crvl,A,,25.21,16.86,NA,16.86,,9.78,51.85,51.85,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1731.836665,1731.836665
63276,,Bx/exc xdrl spine lesn thrc,A,,25.05,16.84,NA,16.84,,9.82,51.71,51.71,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1727.160539,1727.160539
63277,,Bx/exc xdrl spine lesn lmbr,A,,21.83,15.06,NA,15.06,,8.09,44.98,44.98,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1502.372482,1502.372482
63278,,Bx/exc xdrl spine lesn scrl,A,,21.57,16.60,NA,16.60,,9.12,47.29,47.29,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1579.528561,1579.528561
63280,,Bx/exc idrl spine lesn crvl,A,,29.53,19.94,NA,19.94,,12.28,61.75,61.75,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2062.505575,2062.505575
63281,,Bx/exc idrl spine lesn thrc,A,,29.24,19.83,NA,19.83,,12.20,61.27,61.27,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2046.473143,2046.473143
63282,,Bx/exc idrl spine lesn lmbr,A,,27.45,19.16,NA,19.16,,11.41,58.02,58.02,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1937.920218,1937.920218
63283,,Bx/exc idrl spine lesn scrl,A,,26.09,18.95,NA,18.95,,11.02,56.06,56.06,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,1872.454454,1872.454454
63285,,Bx/exc idrl imed lesn cervl,A,,37.10,22.81,NA,22.81,,15.66,75.57,75.57,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2524.106013,2524.106013
63286,,Bx/exc idrl imed lesn thrc,A,,36.68,22.61,NA,22.61,,15.39,74.68,74.68,0,090,0.11,0.76,0.13,2,0,2,1,0,9,,33.4009,09,0,99,0.00,0.00,0.00,2494.379212,2494.379212
